job_id,skills_found
CQVURSQK1FVK,"['TensorFlow', 'GCP', 'PyTorch']"
CQW0H9UHWYS5,"['TensorFlow', 'Scikit-learn', 'Computer Vision', 'PyTorch']"
CQWOYVS3WKHI,"['Computer Vision', 'NLP', 'GCP', 'AWS', 'Azure', 'PyTorch']"
CQXMJL82MOPZ,"['NLP', 'Computer Vision', 'Python', 'PyTorch', 'Scikit-learn', 'AWS']"
CQXVENYFRKT1,"['Python', 'TensorFlow', 'NLP', 'PyTorch', 'GCP']"
CQZ313DIHJYL,"['Azure', 'PyTorch', 'Python', 'Computer Vision']"
CR1PSCCFXCRX,"['SQL', 'Scikit-learn', 'Computer Vision', 'AWS', 'PyTorch']"
CR24LVV852DA,"['R', 'Python', 'PyTorch', 'GCP']"
CR26UU6DFDIT,"['Azure', 'R', 'SQL', 'Computer Vision']"
CR28DNZ5ZBTC,"['PyTorch', 'R', 'TensorFlow', 'Computer Vision']"
CR2XBXBEQFSF,"['Python', 'AWS', 'Azure', 'NLP', 'R']"
CR45C8JGWQ6E,"['SQL', 'Computer Vision', 'R', 'Python', 'TensorFlow']"
CR6QF84B6QNC,"['TensorFlow', 'NLP', 'Scikit-learn', 'Computer Vision', 'Azure']"
CR6YZVFSWJZ8,"['Computer Vision', 'NLP', 'TensorFlow', 'AWS']"
CR6ZOUT3FCZ0,"['Computer Vision', 'Scikit-learn', 'PyTorch']"
CRAHB73SJ2KH,"['Python', 'R', 'PyTorch', 'Computer Vision', 'SQL', 'GCP']"
CRB4K2C4ABZ8,"['GCP', 'SQL', 'Computer Vision', 'NLP']"
CRE08E9KIJKJ,"['Python', 'NLP', 'Scikit-learn', 'Computer Vision', 'Azure']"
CRFUEWI9IA3S,"['R', 'PyTorch', 'TensorFlow', 'Azure']"
CRGEVPG4GMA4,"['R', 'Azure', 'TensorFlow', 'Computer Vision']"
CRIA13YB9PI1,"['TensorFlow', 'Python', 'NLP']"
CRIMEZHY2DXZ,"['Python', 'R', 'AWS']"
CRITXPKL1P3I,"['TensorFlow', 'Python', 'Scikit-learn', 'NLP', 'SQL', 'GCP']"
CRJH42F39VC3,"['Python', 'GCP', 'Azure', 'TensorFlow', 'AWS']"
CRLFTKG3R3BL,"['Python', 'NLP', 'Azure', 'Scikit-learn', 'GCP']"
CRN6TDS5NJKW,"['PyTorch', 'NLP', 'Azure', 'Python', 'AWS', 'Computer Vision']"
CRNQ0Y4IO9P4,"['R', 'Python', 'NLP', 'GCP', 'Azure']"
CROBC7VE9992,"['Scikit-learn', 'R', 'Python', 'SQL', 'AWS']"
CRPRSRFV4KI3,"['GCP', 'Python', 'SQL', 'NLP', 'TensorFlow', 'R']"
CRTRJ8ZQB6XF,"['Azure', 'PyTorch', 'R']"
CRUB13X1S2W1,"['AWS', 'R', 'NLP']"
CRWNO7RRDIR4,"['TensorFlow', 'NLP', 'Azure', 'Computer Vision', 'Scikit-learn', 'SQL']"
CRYSJJEWHX0K,"['Computer Vision', 'R', 'Azure', 'TensorFlow', 'PyTorch', 'Python']"
CS080ETJWNJ1,"['GCP', 'NLP', 'Azure']"
CS0DQ96ZFDUJ,"['R', 'Azure', 'AWS', 'Python']"
CS0I8FWSHTN1,"['R', 'PyTorch', 'AWS', 'TensorFlow', 'Azure', 'GCP']"
CS15429OC11G,"['AWS', 'TensorFlow', 'R']"
CS1GVIW3U7BC,"['Scikit-learn', 'Computer Vision', 'Python', 'R', 'AWS']"
CS45WWVF67EB,"['R', 'Azure', 'Computer Vision', 'AWS']"
CS4HYH087796,"['AWS', 'TensorFlow', 'GCP', 'R', 'Computer Vision', 'Scikit-learn']"
CS5819PG9122,"['GCP', 'PyTorch', 'Computer Vision', 'SQL', 'R']"
CS5VNFGM1ZHI,"['NLP', 'AWS', 'PyTorch']"
CS6MDP1IZLIA,"['PyTorch', 'Computer Vision', 'Scikit-learn', 'AWS']"
CS8KVUFN902C,"['Computer Vision', 'NLP', 'Azure']"
CS8RDXIWKM2X,"['Python', 'AWS', 'GCP', 'NLP']"
CS9CC0F8F1YK,"['GCP', 'TensorFlow', 'Azure', 'Computer Vision', 'Python', 'R']"
CSA4NTZHDCW0,"['PyTorch', 'TensorFlow', 'R']"
CSAOIMM8V5JZ,"['R', 'AWS', 'GCP']"
CSBUH0SVHHBX,"['Computer Vision', 'AWS', 'R', 'GCP', 'Azure', 'Scikit-learn']"
CSH5XH2294W9,"['NLP', 'Azure', 'Scikit-learn']"
CSHERGUOOYNV,"['R', 'GCP', 'AWS', 'TensorFlow', 'PyTorch']"
CSHKX29OT19U,"['Scikit-learn', 'R', 'NLP', 'PyTorch', 'AWS', 'GCP']"
CSIEJ51IL7JT,"['GCP', 'R', 'NLP']"
CSIXMMI8S4EF,"['Computer Vision', 'AWS', 'Azure']"
CSJ8EJ62H30G,"['PyTorch', 'SQL', 'Computer Vision']"
CSLEACKRY6N1,"['TensorFlow', 'Scikit-learn', 'SQL', 'R', 'AWS']"
CSLS2UXGCSO4,"['R', 'Azure', 'NLP', 'TensorFlow', 'Computer Vision', 'PyTorch']"
CSM4AG963QK6,"['AWS', 'Azure', 'TensorFlow', 'R', 'Python', 'PyTorch']"
CSMWO0U5E96D,"['SQL', 'TensorFlow', 'PyTorch', 'GCP', 'Python', 'Scikit-learn']"
CSOJF2PY5N6V,"['Azure', 'AWS', 'Computer Vision', 'Python', 'PyTorch', 'SQL']"
CSOW8EJMKO5G,"['AWS', 'GCP', 'R', 'SQL', 'NLP', 'Computer Vision']"
CSP7Z6HPNNM0,"['Azure', 'R', 'PyTorch', 'AWS']"
CSQHPLTO07Q0,"['SQL', 'PyTorch', 'GCP', 'Scikit-learn', 'Azure', 'Python']"
CSTQKK7BRXFH,"['Computer Vision', 'Scikit-learn', 'NLP', 'PyTorch']"
CSUI01MUMKMO,"['Computer Vision', 'GCP', 'AWS']"
CSUQ4GEDQN5E,"['R', 'NLP', 'Computer Vision']"
CSV798VR0W1J,"['GCP', 'AWS', 'TensorFlow']"
CSWF73WILUAQ,"['PyTorch', 'GCP', 'Python']"
CSX1S4EOHOHN,"['R', 'Scikit-learn', 'AWS', 'SQL', 'Python', 'NLP']"
CSYMNT34HM5A,"['Azure', 'NLP', 'Computer Vision']"
CSZGYG059XDP,"['Computer Vision', 'SQL', 'TensorFlow', 'R']"
CT0IGZ4ZIBZC,"['SQL', 'NLP', 'R', 'Azure', 'PyTorch', 'Python']"
CT2A6Q2AIX3N,"['Python', 'Computer Vision', 'GCP']"
CT30L4HE3DV3,"['SQL', 'Scikit-learn', 'TensorFlow', 'R']"
CT3FZ1GUGICQ,"['NLP', 'Azure', 'TensorFlow', 'Scikit-learn']"
CT5I8M37S5UL,"['SQL', 'R', 'Computer Vision', 'NLP', 'TensorFlow']"
CT6C0BR3KTOF,"['GCP', 'Computer Vision', 'TensorFlow', 'Azure']"
CT6DGOQD6BEJ,"['AWS', 'Azure', 'Python', 'PyTorch', 'GCP']"
CT6E37TD542V,"['TensorFlow', 'SQL', 'R']"
CT6FII8JDX50,"['GCP', 'Azure', 'Scikit-learn', 'NLP', 'SQL']"
CT7OS4V8NFW8,"['NLP', 'PyTorch', 'Azure']"
CT8K643RRF5Q,"['Python', 'Scikit-learn', 'Computer Vision', 'PyTorch', 'SQL', 'Azure']"
CT8KUWJ2Q2BQ,"['Azure', 'AWS', 'Python']"
CTA8ZLL4096D,"['TensorFlow', 'Computer Vision', 'Azure', 'GCP', 'PyTorch', 'SQL']"
CTAEO3R36ZY0,"['SQL', 'NLP', 'Azure', 'Scikit-learn']"
CTAYJ9UI8NNP,"['SQL', 'Scikit-learn', 'AWS', 'PyTorch', 'GCP']"
CTBGBR369P20,"['Python', 'R', 'TensorFlow']"
CTBS4BRVPMBA,"['AWS', 'R', 'Scikit-learn', 'TensorFlow', 'Computer Vision', 'SQL']"
CTCZGTDC3P1Y,"['NLP', 'GCP', 'Python', 'Scikit-learn', 'SQL']"
CTE3TP5O1EFI,"['TensorFlow', 'AWS', 'PyTorch']"
CTFGFQTXDVGZ,"['AWS', 'NLP', 'TensorFlow', 'Azure']"
CTGVKKTVNSRD,"['PyTorch', 'NLP', 'Azure', 'SQL', 'Computer Vision', 'TensorFlow']"
CTHMTR5GVEXB,"['NLP', 'Computer Vision', 'Scikit-learn']"
CTHPHLYLJD92,"['SQL', 'R', 'Azure']"
CTIVY282CQY0,"['Computer Vision', 'TensorFlow', 'AWS']"
CTJ1DKDEFE3Y,"['Azure', 'GCP', 'AWS']"
CTKGE4KLY0N2,"['NLP', 'AWS', 'GCP', 'Azure', 'Computer Vision', 'Scikit-learn']"
CTLJ37PSZ962,"['PyTorch', 'Computer Vision', 'NLP', 'GCP', 'R', 'AWS']"
CTOUI4GYN0RQ,"['TensorFlow', 'Computer Vision', 'PyTorch', 'NLP', 'SQL', 'AWS']"
CTQPHBFXO7FF,"['TensorFlow', 'NLP', 'GCP', 'Azure']"
CTRO2I52I339,"['R', 'NLP', 'Azure', 'Scikit-learn', 'PyTorch', 'GCP']"
CTRQKTCDO5BB,"['Computer Vision', 'SQL', 'Scikit-learn', 'R']"
CTSR2TV0GQVH,"['GCP', 'NLP', 'PyTorch', 'TensorFlow']"
CTSUFLSEHUDS,"['NLP', 'Azure', 'Scikit-learn']"
CTU1TY9R1PTZ,"['R', 'Python', 'Scikit-learn', 'SQL']"
CTUSLR5T9EGV,"['SQL', 'Scikit-learn', 'Azure']"
CTVI6CP15CB4,"['Python', 'R', 'TensorFlow', 'Azure', 'Scikit-learn', 'PyTorch']"
CTW7TGDSVJNJ,"['Python', 'Azure', 'TensorFlow', 'NLP']"
CTWDPYA1U9X9,"['NLP', 'PyTorch', 'AWS', 'Azure', 'SQL']"
CTWHN61UUNS3,"['AWS', 'Computer Vision', 'PyTorch']"
CTYEZ8JKXLCK,"['PyTorch', 'SQL', 'NLP', 'R']"
CTYRIFLFCV5L,"['GCP', 'Scikit-learn', 'Azure', 'Python', 'PyTorch', 'SQL']"
CTZPK8ZTL45K,"['Azure', 'Python', 'Scikit-learn']"
CU0L4XM7GSKF,"['GCP', 'Computer Vision', 'R']"
CU12BMXQX8FB,"['GCP', 'Scikit-learn', 'NLP']"
CU1W3BQ8ZGAA,"['Azure', 'NLP', 'R', 'Scikit-learn', 'GCP']"
CU223VK3DCTN,"['R', 'Computer Vision', 'GCP', 'PyTorch', 'SQL', 'Scikit-learn']"
CU2WEB2ICNZI,"['Python', 'R', 'TensorFlow', 'AWS']"
CU3CKMYR5QW3,"['GCP', 'PyTorch', 'Python', 'NLP']"
CU3DB2BVXC4G,"['Python', 'TensorFlow', 'Scikit-learn', 'GCP', 'Azure', 'PyTorch']"
CU3NQNJD6ZRR,"['NLP', 'Python', 'GCP', 'AWS']"
CU4N4IE07KDJ,"['NLP', 'Computer Vision', 'PyTorch', 'SQL', 'Scikit-learn']"
CU5WMG7F10TB,"['GCP', 'AWS', 'Azure', 'NLP', 'TensorFlow', 'Python']"
CU6891CE8VTO,"['Computer Vision', 'R', 'Python', 'PyTorch', 'SQL', 'NLP']"
CU6M5DD9N4YI,"['PyTorch', 'Azure', 'Python', 'Scikit-learn']"
CU7YEH6AESKS,"['PyTorch', 'Python', 'TensorFlow', 'Azure']"
CUD6GR09E6F8,"['GCP', 'SQL', 'TensorFlow', 'R', 'AWS', 'Azure']"
CUE7YCA6R1H9,"['NLP', 'Scikit-learn', 'Python']"
CUEEJ7AOIFKZ,"['AWS', 'Azure', 'Computer Vision', 'Scikit-learn', 'GCP']"
CUGMOGEJURZ0,"['R', 'Azure', 'Scikit-learn']"
CUH8QHOJGCAT,"['Azure', 'AWS', 'GCP', 'Scikit-learn']"
CUHR5D7HFVSV,"['Scikit-learn', 'GCP', 'PyTorch']"
CULHCRZVRQA6,"['SQL', 'TensorFlow', 'R', 'Python', 'Azure']"
CUN5HKALU7FZ,"['Computer Vision', 'AWS', 'Scikit-learn', 'NLP', 'Azure']"
CUOFG9LU5Z2H,"['TensorFlow', 'Computer Vision', 'Python', 'Scikit-learn']"
CUP5R07SD9YU,"['AWS', 'NLP', 'Scikit-learn', 'GCP', 'PyTorch', 'Python']"
CUP5RB9VDX0B,"['PyTorch', 'Azure', 'Python']"
CUQM33IWCA02,"['R', 'AWS', 'PyTorch', 'Azure', 'Scikit-learn', 'TensorFlow']"
CURR09BK6YDW,"['SQL', 'R', 'NLP', 'TensorFlow', 'PyTorch', 'GCP']"
CUSC046RH8PZ,"['NLP', 'Computer Vision', 'Scikit-learn', 'TensorFlow']"
CUSK0SGVY7OA,"['AWS', 'TensorFlow', 'Computer Vision', 'GCP', 'SQL', 'Azure']"
CUUQP3XIRR6V,"['TensorFlow', 'PyTorch', 'Azure', 'NLP']"
CUVSXRMIV78A,"['R', 'GCP', 'SQL', 'AWS']"
CUZIELVBOO83,"['GCP', 'Computer Vision', 'Python', 'Scikit-learn', 'TensorFlow', 'R']"
CV0UIGA5JPXR,"['NLP', 'TensorFlow', 'PyTorch']"
CV1AQNP3KDKB,"['R', 'GCP', 'NLP', 'Azure', 'Python']"
CV1J0E3Z166I,"['GCP', 'Azure', 'Scikit-learn', 'NLP', 'SQL', 'Computer Vision']"
CV2EOVUK1V1I,"['Python', 'R', 'AWS', 'Scikit-learn']"
CV2Y37D4FC4T,"['Azure', 'SQL', 'TensorFlow']"
CV5GDB78851F,"['TensorFlow', 'GCP', 'Azure', 'SQL', 'Computer Vision', 'Scikit-learn']"
CV5LYA4R6NKY,"['Computer Vision', 'R', 'Python', 'TensorFlow', 'PyTorch', 'NLP']"
CV809X0UWD0B,"['PyTorch', 'SQL', 'TensorFlow', 'Azure']"
CVA6CFLPFHW1,"['Python', 'Computer Vision', 'SQL']"
CVAKQWK5QK7W,"['NLP', 'TensorFlow', 'Azure', 'R', 'AWS', 'Python']"
CVAYJTWVIB7D,"['AWS', 'R', 'NLP', 'GCP', 'Computer Vision']"
CVBR01L5IYRP,"['Scikit-learn', 'Azure', 'Computer Vision']"
CVCQBTRSG870,"['SQL', 'TensorFlow', 'Scikit-learn']"
CVD8SLRTVBYR,"['AWS', 'Computer Vision', 'TensorFlow', 'Python', 'PyTorch', 'Scikit-learn']"
CVDGENAHR12S,"['NLP', 'R', 'Python', 'Scikit-learn', 'Computer Vision', 'GCP']"
CVEOR7QP6DRJ,"['Scikit-learn', 'TensorFlow', 'SQL', 'PyTorch', 'GCP']"
CVGASX9HE64A,"['PyTorch', 'SQL', 'TensorFlow']"
CVGJ9VDZ6VI2,"['R', 'Scikit-learn', 'Azure', 'NLP', 'TensorFlow', 'AWS']"
CVGPQ2XNKD5A,"['PyTorch', 'NLP', 'Azure']"
CVHN2VLUK6B7,"['Computer Vision', 'SQL', 'Azure']"
CVI5RYBNMLGN,"['Python', 'Scikit-learn', 'R', 'GCP', 'PyTorch', 'Computer Vision']"
CVIXTVI59LD8,"['AWS', 'Azure', 'Python']"
CVIZOSWC3C67,"['TensorFlow', 'PyTorch', 'Computer Vision']"
CVJDIKYOQG08,"['R', 'TensorFlow', 'Scikit-learn', 'Computer Vision']"
CVJOGFVF1V9H,"['PyTorch', 'Azure', 'Computer Vision', 'TensorFlow']"
CVKVRVVJA8BU,"['Scikit-learn', 'PyTorch', 'Computer Vision', 'R']"
CVMXDJ4ZSZGJ,"['TensorFlow', 'Azure', 'PyTorch', 'SQL']"
CVNA9FE84LEP,"['Scikit-learn', 'NLP', 'PyTorch', 'GCP', 'TensorFlow']"
CVO1KY5N6P6G,"['Scikit-learn', 'Computer Vision', 'GCP', 'R']"
CVPML1QYZ7YS,"['TensorFlow', 'Scikit-learn', 'SQL', 'Computer Vision', 'Azure']"
CVRE4R6KNNBN,"['Scikit-learn', 'Azure', 'GCP', 'SQL', 'Python']"
CVRKI9D5XI5L,"['PyTorch', 'NLP', 'AWS', 'Python', 'R']"
CVS3ZRB9OPLL,"['Azure', 'PyTorch', 'R', 'SQL']"
CVSOZKGRPKH8,"['AWS', 'R', 'SQL', 'TensorFlow']"
CVTCHLO4RQT6,"['Python', 'PyTorch', 'TensorFlow', 'Scikit-learn', 'Computer Vision', 'Azure']"
CVTD4SKZUI8A,"['Python', 'Azure', 'GCP', 'Computer Vision']"
CVTSM2BCINSK,"['SQL', 'Azure', 'NLP', 'Scikit-learn', 'R', 'AWS']"
CVW7PXBNB19E,"['TensorFlow', 'SQL', 'R', 'Computer Vision', 'Python']"
CVWLAJ902M2J,"['PyTorch', 'R', 'Computer Vision']"
CVYEBEH2DMI6,"['SQL', 'Scikit-learn', 'Python', 'PyTorch']"
CVZK2S62M7TB,"['Azure', 'GCP', 'Python', 'Computer Vision']"
CVZWLLQKJZE7,"['GCP', 'PyTorch', 'R', 'Computer Vision', 'Azure']"
CW02I0XNMWZV,"['Azure', 'R', 'AWS', 'NLP', 'TensorFlow', 'Python']"
CW1EWC5MMU5F,"['AWS', 'NLP', 'SQL', 'GCP', 'Computer Vision', 'Python']"
CW2G4HKO6DQY,"['GCP', 'Azure', 'Python']"
CW2ON3BI1VMX,"['Python', 'PyTorch', 'SQL']"
CW3LHDZ8X1G1,"['GCP', 'SQL', 'Azure', 'TensorFlow']"
CW3MG9659HPR,"['PyTorch', 'Computer Vision', 'Azure', 'AWS', 'NLP', 'R']"
CW3N8A14J3IH,"['Azure', 'GCP', 'Python', 'NLP']"
CW5RVIT4HQ3O,"['GCP', 'Scikit-learn', 'TensorFlow']"
CW6C6EX0NCJY,"['SQL', 'Computer Vision', 'AWS', 'GCP']"
CW6T7ROYQMRV,"['R', 'AWS', 'SQL', 'TensorFlow', 'NLP', 'Scikit-learn']"
CW6TTA5OFJRN,"['Python', 'Azure', 'GCP']"
CW75F188D33Z,"['SQL', 'R', 'PyTorch']"
CW82JU81E6J7,"['GCP', 'TensorFlow', 'NLP']"
CW8LE4U26O5W,"['Python', 'R', 'NLP']"
CW981D50GQZ9,"['TensorFlow', 'AWS', 'R', 'GCP', 'Computer Vision']"
CW9AKCDYNVYR,"['NLP', 'Scikit-learn', 'AWS', 'Computer Vision', 'TensorFlow', 'R']"
CWBC64N89J6T,"['Computer Vision', 'GCP', 'Python', 'AWS', 'Scikit-learn']"
CWBISJR4BGZO,"['PyTorch', 'R', 'Computer Vision', 'SQL']"
CWCGB6LCN0IK,"['R', 'Computer Vision', 'PyTorch', 'AWS', 'GCP', 'Python']"
CWCP9EZ9RTW1,"['Azure', 'SQL', 'TensorFlow', 'Python']"
CWCW1XI3W0TI,"['R', 'Computer Vision', 'Azure', 'SQL', 'AWS', 'NLP']"
CWDBQ7JO2I6M,"['PyTorch', 'AWS', 'SQL', 'Python', 'Scikit-learn']"
CWDOH1GX219L,"['NLP', 'Computer Vision', 'TensorFlow']"
CWDOU4UZ9JG2,"['GCP', 'Computer Vision', 'R']"
CWELG38B66MJ,"['TensorFlow', 'AWS', 'SQL', 'PyTorch', 'Scikit-learn']"
CWF385KC6B7Y,"['GCP', 'Python', 'AWS']"
CWF4FOHKO0B7,"['GCP', 'PyTorch', 'Scikit-learn', 'SQL', 'Computer Vision']"
CWF6UKQ7H0U1,"['GCP', 'SQL', 'TensorFlow', 'AWS']"
CWFCR2NFA028,"['TensorFlow', 'Azure', 'R']"
CWGFYUEGTHMH,"['NLP', 'Scikit-learn', 'PyTorch', 'Azure', 'R', 'Computer Vision']"
CWGSG1LGA3YA,"['PyTorch', 'Python', 'SQL', 'GCP']"
CWHMRIH5EGLK,"['NLP', 'Computer Vision', 'Azure', 'Scikit-learn', 'SQL']"
CWIJI61W4YE7,"['AWS', 'Computer Vision', 'PyTorch']"
CWIJOD4MT1NN,"['R', 'Computer Vision', 'PyTorch']"
CWKL6MP6HRSS,"['TensorFlow', 'NLP', 'GCP', 'Azure', 'SQL', 'Computer Vision']"
CWL2R8SXGFPN,"['GCP', 'AWS', 'NLP', 'R', 'PyTorch', 'Computer Vision']"
CWM6QOTRH5HW,"['AWS', 'Azure', 'TensorFlow', 'R']"
CWN4LEXE71V9,"['Python', 'PyTorch', 'GCP', 'R', 'AWS', 'Computer Vision']"
CWN6DBZOTK8N,"['PyTorch', 'SQL', 'Scikit-learn', 'GCP', 'AWS']"
CWN8S0LUUW03,"['SQL', 'Python', 'Scikit-learn', 'GCP', 'Azure', 'Computer Vision']"
CWNMUJ9QHDOB,"['Computer Vision', 'Python', 'AWS', 'GCP', 'NLP']"
CWR16EFT9OTV,"['PyTorch', 'GCP', 'R', 'Python']"
CWR8FXQ76ITU,"['R', 'Azure', 'Computer Vision', 'Scikit-learn']"
CWSDEX9U0PWP,"['TensorFlow', 'Azure', 'AWS', 'NLP', 'PyTorch', 'Scikit-learn']"
CWTBWKZNGW4D,"['Computer Vision', 'AWS', 'TensorFlow', 'Scikit-learn']"
CWTEQU5O6GO6,"['SQL', 'TensorFlow', 'AWS']"
CWTFOJE87TL4,"['Azure', 'NLP', 'PyTorch', 'R', 'Python']"
CWWK4UKGGO9R,"['Azure', 'Computer Vision', 'NLP', 'PyTorch', 'Scikit-learn']"
CWWOLXIC2U0N,"['PyTorch', 'Scikit-learn', 'NLP']"
CWWQL4INOT0J,"['Scikit-learn', 'R', 'TensorFlow', 'GCP']"
CWWRFFZ0J0QI,"['TensorFlow', 'R', 'GCP', 'Scikit-learn']"
CWYHCS59EACD,"['TensorFlow', 'Computer Vision', 'Python']"
CWYZSXVF9W6O,"['SQL', 'PyTorch', 'Computer Vision', 'Scikit-learn', 'TensorFlow']"
CWZCJENCFEXT,"['AWS', 'PyTorch', 'Scikit-learn', 'Python', 'TensorFlow']"
CX152VWGWM6O,"['PyTorch', 'R', 'TensorFlow', 'NLP', 'AWS', 'GCP']"
CX1945NQ4FMY,"['Computer Vision', 'GCP', 'PyTorch', 'Python']"
CX1E6MRW8ERH,"['SQL', 'GCP', 'AWS', 'NLP', 'Scikit-learn']"
CX1Z2MVZ7CXM,"['Python', 'TensorFlow', 'PyTorch', 'SQL']"
CX23JEF98Y1S,"['GCP', 'AWS', 'Computer Vision', 'TensorFlow', 'Python', 'Scikit-learn']"
CX2KFE3N98LI,"['Python', 'AWS', 'NLP']"
CX3ZI3HLNDP2,"['NLP', 'AWS', 'Scikit-learn']"
CX67057Y9IBC,"['Python', 'GCP', 'PyTorch', 'TensorFlow']"
CX8AE0JXYO6H,"['Computer Vision', 'PyTorch', 'Python']"
CX8M4S6KWF36,"['Azure', 'Python', 'GCP', 'R', 'SQL']"
CXAGN75ZOSJV,"['GCP', 'SQL', 'Python']"
CXC77SNBEDR5,"['GCP', 'AWS', 'SQL', 'PyTorch', 'Scikit-learn']"
CXEE7TF3U18M,"['GCP', 'NLP', 'PyTorch']"
CXEFKSQQXLN5,"['Azure', 'NLP', 'TensorFlow']"
CXEUHHNGA657,"['Azure', 'NLP', 'R', 'Computer Vision', 'AWS']"
CXFG8G9RU7TF,"['NLP', 'Python', 'Computer Vision']"
CXG9I1MBC6VM,"['AWS', 'SQL', 'R']"
CXGGRG8RPF38,"['Python', 'GCP', 'NLP', 'SQL', 'Computer Vision']"
CXK4ZAQ9OR2K,"['NLP', 'Python', 'PyTorch', 'AWS']"
CXLECLKI42VG,"['Scikit-learn', 'Computer Vision', 'AWS', 'R']"
CXLMAGJURNPL,"['Python', 'Azure', 'R']"
CXNTU6GOOSK9,"['AWS', 'Azure', 'PyTorch', 'Scikit-learn', 'TensorFlow']"
CXPTC378WW40,"['SQL', 'R', 'Scikit-learn']"
CXQD8PS4Z9FR,"['Python', 'Computer Vision', 'R', 'TensorFlow']"
CXR8Y4GKGW3E,"['TensorFlow', 'PyTorch', 'R', 'AWS', 'NLP', 'Computer Vision']"
CXSVE4GPTDK2,"['Python', 'Computer Vision', 'GCP', 'Azure', 'Scikit-learn']"
CXUTTQYJKW2M,"['Scikit-learn', 'Azure', 'Python', 'TensorFlow', 'PyTorch']"
CXY4TAYHGL08,"['AWS', 'R', 'NLP', 'Scikit-learn', 'Computer Vision']"
CXZ17CW8FY05,"['Azure', 'NLP', 'AWS', 'Python', 'TensorFlow']"
CY0GHVRP1Y0C,"['Python', 'TensorFlow', 'Azure', 'SQL', 'Computer Vision', 'AWS']"
CY5LQIX6RVFC,"['NLP', 'AWS', 'GCP']"
CY659I41M3HQ,"['Azure', 'Scikit-learn', 'GCP']"
CY6EEEFV21CU,"['PyTorch', 'GCP', 'Scikit-learn', 'Computer Vision', 'NLP']"
CY6PV194AJYW,"['Scikit-learn', 'R', 'AWS', 'TensorFlow', 'NLP']"
CY7X3IZUX9B4,"['R', 'TensorFlow', 'Python', 'PyTorch', 'GCP']"
CY8FZCLR8VXB,"['TensorFlow', 'GCP', 'Azure', 'R', 'Scikit-learn', 'Python']"
CY9F4FAL6UAH,"['Computer Vision', 'NLP', 'R', 'Azure', 'GCP', 'SQL']"
CYACZSU4EJ2B,"['Computer Vision', 'TensorFlow', 'PyTorch', 'Scikit-learn', 'Azure']"
CYBO1Y97JYLA,"['Scikit-learn', 'TensorFlow', 'GCP', 'Python', 'NLP']"
CYD5B83JRYY6,"['TensorFlow', 'R', 'PyTorch', 'Azure']"
CYD5YZ7F2ZRY,"['Computer Vision', 'AWS', 'SQL', 'NLP', 'PyTorch', 'Scikit-learn']"
CYDQ1D50OOG6,"['AWS', 'R', 'Python']"
CYFN14MBN2XR,"['R', 'GCP', 'Python', 'Azure', 'TensorFlow', 'AWS']"
CYGKIHBBB760,"['GCP', 'Azure', 'Computer Vision', 'AWS', 'Scikit-learn', 'TensorFlow']"
CYGWOLYCAS5G,"['SQL', 'Computer Vision', 'NLP', 'GCP', 'TensorFlow', 'R']"
CYHMW5BOVFW3,"['AWS', 'PyTorch', 'Python', 'SQL', 'TensorFlow']"
CYHU0DHGTTPA,"['Azure', 'Python', 'PyTorch', 'TensorFlow']"
CYJ6NOLYGNV2,"['NLP', 'AWS', 'Python', 'TensorFlow', 'Scikit-learn', 'GCP']"
CYJ85CQNUIM1,"['R', 'PyTorch', 'SQL']"
CYJD8SFGEQKZ,"['PyTorch', 'Computer Vision', 'Azure', 'Python', 'AWS', 'Scikit-learn']"
CYJNYHPIZCTV,"['Python', 'R', 'GCP', 'Scikit-learn', 'Azure']"
CYJPC2D0DHFF,"['AWS', 'PyTorch', 'Python', 'R', 'Azure', 'GCP']"
CYJXP7X80NHJ,"['SQL', 'Azure', 'Scikit-learn', 'Computer Vision']"
CYKYE3LQ3D0K,"['AWS', 'Python', 'Scikit-learn', 'SQL', 'Azure', 'Computer Vision']"
CYMPB06981Q5,"['SQL', 'AWS', 'GCP', 'NLP']"
CYN5I141XGRH,"['Scikit-learn', 'Azure', 'TensorFlow', 'PyTorch', 'Python', 'SQL']"
CYOBG0IUZ948,"['PyTorch', 'Computer Vision', 'NLP', 'AWS', 'Azure']"
CYQC04AJKYC8,"['GCP', 'AWS', 'NLP', 'TensorFlow', 'Azure']"
CYQE7ZBHITBR,"['Python', 'SQL', 'Scikit-learn']"
CYQPIISWPI6G,"['Scikit-learn', 'Azure', 'Python', 'R', 'Computer Vision']"
CYQZ9LCS98B9,"['NLP', 'AWS', 'Azure']"
CYR2O8L5YTF7,"['Python', 'PyTorch', 'R', 'AWS']"
CYRLB24GLVV3,"['AWS', 'TensorFlow', 'Azure', 'PyTorch', 'Python']"
CYSVUHIWZWT9,"['NLP', 'SQL', 'Python']"
CYUZT5QXEVQO,"['SQL', 'TensorFlow', 'AWS', 'Azure', 'GCP']"
CYV7I4F5NIHZ,"['Scikit-learn', 'NLP', 'AWS', 'Azure']"
CYVU049DD5S0,"['Computer Vision', 'Scikit-learn', 'SQL', 'Azure']"
CYW2XR78UCUI,"['SQL', 'R', 'NLP', 'Computer Vision', 'TensorFlow', 'AWS']"
CYX1ILDKQ8XI,"['SQL', 'TensorFlow', 'PyTorch']"
CYXLZ84JAT0I,"['PyTorch', 'Azure', 'Python']"
